ident,type,iso_country,lat,lon,tz
YGLA,medium_airport,AU,-23.869763,151.225439,Australia/Brisbane
YGLB,medium_airport,AU,-34.810299,149.725998,Australia/Sydney
YGLI,medium_airport,AU,-29.676029,151.691156,Australia/Sydney
YGN,seaplane_base,CA,50.839000,-126.775000,America/Vancouver
YGPT,medium_airport,AU,-11.399686,130.425568,Australia/Darwin
YGTE,medium_airport,AU,-13.972405,136.458553,Australia/Darwin
YGTH,medium_airport,AU,-34.250801,146.067001,Australia/Sydney
YHAY,medium_airport,AU,-34.531399,144.830002,Australia/Sydney
YHBA,medium_airport,AU,-25.320127,152.880662,Australia/Brisbane
YHID,medium_airport,AU,-10.585636,142.292770,Australia/Brisbane
YHLC,medium_airport,AU,-18.233900,127.669998,Australia/Perth
YHML,medium_airport,AU,-37.648899,142.065002,Australia/Melbourne
YHOO,small_airport,AU,-18.336700,130.638000,Australia/Darwin
YHOT,medium_airport,AU,-37.047501,147.334000,Australia/Melbourne
YHPN,medium_airport,AU,-35.715302,142.360001,Australia/Melbourne
YHSM,medium_airport,AU,-36.669701,142.173004,Australia/Melbourne
YHUG,small_airport,AU,-20.815001,144.225006,Australia/Brisbane
YIVL,medium_airport,AU,-29.888300,151.143997,Australia/Sydney
YJLC,small_airport,AU,-20.668301,141.723007,Australia/Brisbane
YKAR,small_airport,AU,-29.217223,116.687154,Australia/Perth
YKBR,small_airport,AU,-27.692813,114.259169,Australia/Perth
YKER,medium_airport,AU,-35.751400,143.938995,Australia/Melbourne
YKII,medium_airport,AU,-39.877499,143.878006,Australia/Hobart
YKKG,small_airport,AU,-17.431900,130.807999,Australia/Darwin
YKMB,small_airport,AU,-17.456699,140.830002,Australia/Brisbane
YKMP,medium_airport,AU,-31.072320,152.765313,Australia/Sydney
YKOW,medium_airport,AU,-15.485369,141.752572,Australia/Brisbane
YKRY,medium_airport,AU,-26.581077,151.839927,Australia/Brisbane
YKSC,medium_airport,AU,-35.713902,137.520996,Australia/Adelaide
YKUB,small_airport,AU,-10.226480,142.219619,Australia/Brisbane
YLEC,medium_airport,AU,-30.598301,138.425995,Australia/Adelaide
YLEO,medium_airport,AU,-28.878099,121.315002,Australia/Perth
YLEV,small_airport,AU,-12.498900,135.806000,Australia/Darwin
YLHI,small_airport,AU,-31.538204,159.075460,Australia/Lord_Howe
YLHR,medium_airport,AU,-12.786900,143.304993,Australia/Brisbane
YLIS,medium_airport,AU,-28.830689,153.258419,Australia/Sydney
YLRD,medium_airport,AU,-29.452857,147.977146,Australia/Sydney
YLRE,medium_airport,AU,-23.434200,144.279999,Australia/Brisbane
YLST,medium_airport,AU,-27.843300,120.703003,Australia/Perth
YLTN,small_airport,AU,-28.614267,122.428673,Australia/Perth
YLTV,medium_airport,AU,-38.211004,146.470817,Australia/Melbourne
YMAA,small_airport,AU,-9.950168,142.195230,Australia/Brisbane
YMAE,small_airport,AU,-9.915105,144.054644,Australia/Brisbane
YMAV,large_airport,AU,-38.040269,144.467196,Australia/Melbourne
YMAY,medium_airport,AU,-36.066758,146.959148,Australia/Sydney
YMBA,medium_airport,AU,-17.070277,145.424228,Australia/Brisbane
YMDG,medium_airport,AU,-32.564794,149.609452,Australia/Sydney
YMEK,medium_airport,AU,-26.611700,118.547997,Australia/Perth
YMEN,medium_airport,AU,-37.728100,144.901993,Australia/Melbourne
YMER,medium_airport,AU,-36.908600,149.901001,Australia/Sydney
YMES,medium_airport,AU,-38.098900,147.149002,Australia/Melbourne
YMGB,small_airport,AU,-12.094400,134.893997,Australia/Darwin
YMGD,medium_airport,AU,-12.056100,134.233994,Australia/Darwin
YMHB,large_airport,AU,-42.837032,147.513022,Australia/Hobart
YMHU,small_airport,AU,-16.442499,136.084000,Australia/Darwin
YMIA,medium_airport,AU,-34.229198,142.085999,Australia/Melbourne
YMLT,medium_airport,AU,-41.544935,147.210785,Australia/Hobart
YMMB,medium_airport,AU,-37.977765,145.099799,Australia/Melbourne
YMML,large_airport,AU,-37.670732,144.837898,Australia/Melbourne
YMNE,medium_airport,AU,-27.287330,120.554937,Australia/Perth
YMOG,medium_airport,AU,-28.116100,117.842003,Australia/Perth
YMOR,medium_airport,AU,-29.498899,149.845001,Australia/Sydney
YMRB,medium_airport,AU,-22.057800,148.076996,Australia/Brisbane
YMRE,medium_airport,AU,-29.663300,138.065002,Australia/Adelaide
YMRY,medium_airport,AU,-35.897800,150.143997,Australia/Sydney
YMTG,medium_airport,AU,-37.744382,140.780561,Australia/Adelaide
YMTI,small_airport,AU,-16.662500,139.177994,Australia/Brisbane
YNAR,medium_airport,AU,-34.702202,146.511993,Australia/Sydney
YNBR,medium_airport,AU,-30.319201,149.826996,Australia/Sydney
YNGU,medium_airport,AU,-14.722800,134.746994,Australia/Darwin
YNPE,small_airport,AU,-10.946194,142.455081,Australia/Brisbane
YNRM,medium_airport,AU,-32.214699,148.225006,Australia/Sydney
YNTN,medium_airport,AU,-17.684090,141.069664,Australia/Brisbane
YNWN,medium_airport,AU,-23.417801,119.803001,Australia/Perth
YOLD,small_airport,AU,-30.483861,136.876699,Australia/Adelaide
YORG,medium_airport,AU,-33.382014,149.131262,Australia/Sydney
YPAD,large_airport,AU,-34.947512,138.533393,Australia/Adelaide
YPAG,medium_airport,AU,-32.506901,137.716995,Australia/Adelaide
YPAM,small_airport,AU,-18.755301,146.580994,Australia/Brisbane
YPBO,medium_airport,AU,-23.171101,117.745003,Australia/Perth
YPCC,large_airport,CC,-12.192218,96.834103,Indian/Cocos
YPDN,large_airport,AU,-12.414970,130.881850,Australia/Darwin
YPEA,medium_airport,AU,-31.667801,116.014999,Australia/Perth
YPED,medium_airport,AU,-34.705705,138.615564,Australia/Adelaide
YPGV,medium_airport,AU,-12.269400,136.817993,Australia/Darwin
YPIR,medium_airport,AU,-33.238899,137.994995,Australia/Adelaide
YPJT,medium_airport,AU,-32.097500,115.880997,Australia/Perth
YPKA,medium_airport,AU,-20.712200,116.773003,Australia/Perth
YPKG,medium_airport,AU,-30.791543,121.464586,Australia/Perth
YPKS,medium_airport,AU,-33.131401,148.238998,Australia/Sydney
YPKT,medium_airport,AU,-14.249701,129.529538,Australia/Darwin
YPKU,medium_airport,AU,-15.778100,128.707993,Australia/Perth
YPLC,medium_airport,AU,-34.605301,135.880005,Australia/Adelaide
YPLM,medium_airport,AU,-22.235201,114.090024,Australia/Perth
YPMH,small_airport,AU,-29.716000,135.524400,Australia/Adelaide
YPMP,small_airport,AU,-14.896451,141.609080,Australia/Brisbane
YPMQ,medium_airport,AU,-31.435801,152.863007,Australia/Sydney
YPOD,medium_airport,AU,-38.318100,141.470993,Australia/Melbourne
YPPD,large_airport,AU,-20.382787,118.629789,Australia/Perth
YPPH,large_airport,AU,-31.940300,115.967003,Australia/Perth
YPTN,medium_airport,AU,-14.521100,132.378006,Australia/Darwin
YPXM,medium_airport,CX,-10.450387,105.691100,Indian/Christmas
YQLP,medium_airport,AU,-26.609176,144.253746,Australia/Brisbane
YREN,medium_airport,AU,-34.196400,140.673996,Australia/Adelaide
YRMD,small_airport,AU,-20.701900,143.115005,Australia/Brisbane
YRNG,small_airport,AU,-12.356400,134.897995,Australia/Darwin
YROM,medium_airport,AU,-26.545000,148.774994,Australia/Brisbane
YSBK,medium_airport,AU,-33.923618,150.990792,Australia/Sydney
YSCB,medium_airport,AU,-35.306900,149.195007,Australia/Sydney
YSCN,medium_airport,AU,-34.038338,150.686406,Australia/Sydney
YSDU,medium_airport,AU,-32.216702,148.574997,Australia/Sydney
YSGE,small_airport,AU,-28.049700,148.595001,Australia/Brisbane
YSHK,medium_airport,AU,-25.897294,113.575802,Australia/Perth
YSHL,medium_airport,AU,-34.561100,150.789001,Australia/Sydney
YSHT,medium_airport,AU,-36.428341,145.391473,Australia/Melbourne
YSII,small_airport,AU,-9.378330,142.625000,Australia/Brisbane
YSMI,medium_airport,AU,-40.834999,145.084000,Australia/Hobart
YSNB,medium_airport,AU,-11.417674,130.648481,Australia/Darwin
YSNF,medium_airport,NF,-29.041759,167.939474,Pacific/Norfolk
YSNW,medium_airport,AU,-34.946600,150.542451,Australia/Sydney
YSRI,medium_airport,AU,-33.604652,150.783051,Australia/Sydney
YSSY,large_airport,AU,-33.946098,151.177002,Australia/Sydney
YSTW,medium_airport,AU,-31.077898,150.845484,Australia/Sydney
YSWG,medium_airport,AU,-35.163484,147.468320,Australia/Sydney
YSWH,medium_airport,AU,-35.375801,143.533005,Australia/Melbourne
YSWL,medium_airport,AU,-37.071701,142.740997,Australia/Melbourne
YTEF,medium_airport,AU,-21.715000,122.228996,Australia/Perth
YTEM,medium_airport,AU,-34.421398,147.511993,Australia/Sydney
YTGM,medium_airport,AU,-27.986368,143.812065,Australia/Brisbane
YTIB,medium_airport,AU,-29.451099,142.057999,Australia/Sydney
YTMU,medium_airport,AU,-35.268320,148.240526,Australia/Sydney
YTNG,medium_airport,AU,-24.494863,150.577967,Australia/Brisbane
YTNK,medium_airport,AU,-19.634399,134.182999,Australia/Darwin
YTRE,medium_airport,AU,-31.888599,152.514008,Australia/Sydney
YWBS,small_airport,AU,-10.208300,142.824997,Australia/Brisbane
YWDH,medium_airport,AU,-25.410641,142.668428,Australia/Brisbane
YWGT,medium_airport,AU,-36.417914,146.306896,Australia/Melbourne
YWHA,medium_airport,AU,-33.058899,137.514008,Australia/Adelaide
YWKB,medium_airport,AU,-36.321098,142.419006,Australia/Melbourne
YWLG,medium_airport,AU,-30.032801,148.126007,Australia/Sydney
YWLM,large_airport,AU,-32.796114,151.835025,Australia/Sydney
YWLU,medium_airport,AU,-26.629200,120.221001,Australia/Perth
YWMC,medium_airport,AU,-28.905854,136.340600,Australia/Adelaide
YWRN,medium_airport,AU,-31.733299,147.802994,Australia/Sydney
YWSL,medium_airport,AU,-38.090827,146.965335,Australia/Melbourne
YWTN,medium_airport,AU,-22.363600,143.085999,Australia/Brisbane
YWWL,medium_airport,AU,-33.937199,147.190994,Australia/Sydney
YWYY,medium_airport,AU,-40.997039,145.726000,Australia/Hobart
YYKI,small_airport,AU,-9.752801,143.405673,Australia/Brisbane
YYMI,small_airport,AU,-9.899187,142.774265,Australia/Brisbane
YYNG,medium_airport,AU,-34.255576,148.247118,Australia/Sydney
Z13,small_airport,US,60.913809,-161.493329,America/Anchorage
Z19O,medium_airport,LB,34.281226,35.680096,Asia/Beirut
Z91,small_airport,US,66.274002,-145.824005,America/Anchorage
ZBAA,large_airport,CN,40.077349,116.596702,Asia/Shanghai
ZBAD,large_airport,CN,39.501289,116.413967,Asia/Shanghai
ZBBB,medium_airport,CN,39.958592,116.256765,Asia/Shanghai
ZBCD,medium_airport,CN,41.122500,118.073889,Asia/Shanghai
ZBCF,medium_airport,CN,42.159723,118.840971,Asia/Shanghai
ZBCZ,small_airport,CN,36.247501,113.125999,Asia/Shanghai
ZBDH,medium_airport,CN,39.666384,119.061384,Asia/Shanghai
ZBDS,large_airport,CN,39.493514,109.859900,Asia/Shanghai
ZBDT,large_airport,CN,40.061390,113.480509,Asia/Shanghai
ZBER,medium_airport,CN,43.424079,112.091081,Asia/Shanghai
ZBES,medium_airport,CN,47.310600,119.911700,Asia/Shanghai
ZBHD,medium_airport,CN,36.524824,114.424126,Asia/Shanghai
ZBHH,large_airport,CN,40.849658,111.824598,Asia/Shanghai
ZBHZ,medium_airport,CN,45.487222,119.407222,Asia/Shanghai
ZBLA,large_airport,CN,49.208616,119.822301,Asia/Shanghai
ZBLF,medium_airport,CN,36.132629,111.641236,Asia/Shanghai
ZBLL,medium_airport,CN,37.683333,111.142778,Asia/Shanghai
ZBMZ,medium_airport,CN,49.566667,117.330000,Asia/Shanghai
ZBOW,large_airport,CN,40.560001,109.997002,Asia/Shanghai
ZBSG,medium_airport,CN,39.273241,112.691552,Asia/Shanghai
ZBSJ,large_airport,CN,38.280701,114.696999,Asia/Shanghai
ZBSN,small_airport,CN,39.717800,118.002625,Asia/Shanghai
ZBTJ,large_airport,CN,39.124401,117.346001,Asia/Shanghai
ZBTL,medium_airport,CN,43.556702,122.199997,Asia/Shanghai
ZBUC,medium_airport,CN,41.130266,113.107274,Asia/Shanghai
ZBUH,medium_airport,CN,39.793400,106.799300,Asia/Shanghai
ZBUL,small_airport,CN,46.195333,122.008333,Asia/Shanghai
ZBUT,small_airport,CN,41.694354,108.378439,Asia/Shanghai
ZBXH,medium_airport,CN,43.915600,115.963997,Asia/Shanghai
ZBXZ,small_airport,CN,38.597456,112.969173,Asia/Shanghai
ZBYC,large_airport,CN,35.117823,111.034023,Asia/Shanghai
ZBYN,large_airport,CN,37.746899,112.627998,Asia/Shanghai
ZBYZ,medium_airport,CN,40.926358,107.740930,Asia/Shanghai
ZBZJ,medium_airport,CN,40.738664,114.933395,Asia/Shanghai
ZBZL,medium_airport,CN,47.865942,122.768662,Asia/Shanghai
ZGBH,medium_airport,CN,21.538659,109.293683,Asia/Shanghai
ZGBS,medium_airport,CN,23.720600,106.959999,Asia/Shanghai
ZGCD,medium_airport,CN,28.918900,111.639999,Asia/Shanghai
ZGCJ,medium_airport,CN,27.443087,109.704666,Asia/Shanghai
ZGCZ,medium_airport,CN,25.753419,112.845404,Asia/Shanghai
ZGDY,large_airport,CN,29.104749,110.442786,Asia/Shanghai
ZGFS,medium_airport,CN,23.082500,113.070833,Asia/Shanghai
ZGGG,large_airport,CN,23.392401,113.299004,Asia/Shanghai
ZGHA,large_airport,CN,28.189199,113.220001,Asia/Shanghai
ZGHC,medium_airport,CN,24.804344,107.710819,Asia/Shanghai
ZGHY,small_airport,CN,26.722080,112.617958,Asia/Shanghai
ZGHZ,medium_airport,CN,23.049999,114.599998,Asia/Shanghai
ZGKL,large_airport,CN,25.219828,110.039553,Asia/Shanghai
ZGLG,medium_airport,CN,26.338661,111.610043,Asia/Shanghai
ZGMX,small_airport,CN,24.263425,116.097857,Asia/Shanghai
ZGNN,large_airport,CN,22.598071,108.181922,Asia/Shanghai
ZGOW,large_airport,CN,23.552000,116.503300,Asia/Shanghai
ZGSD,large_airport,CN,22.006399,113.375999,Asia/Shanghai
ZGSY,medium_airport,CN,26.806123,110.641042,Asia/Shanghai
ZGSZ,large_airport,CN,22.639474,113.803262,Asia/Shanghai
ZGWZ,medium_airport,CN,23.403160,111.093310,Asia/Shanghai
ZGXX,small_airport,CN,28.497200,109.521800,Asia/Shanghai
ZGYL,medium_airport,CN,22.433042,110.119996,Asia/Shanghai
ZGYY,medium_airport,CN,29.311699,113.281574,Asia/Shanghai
ZGZH,medium_airport,CN,24.207500,109.390999,Asia/Shanghai
ZGZJ,large_airport,CN,21.481667,110.590278,Asia/Shanghai
ZHCC,large_airport,CN,34.526497,113.849165,Asia/Shanghai
ZHEC,large_airport,CN,30.341178,115.039260,Asia/Shanghai
ZHES,medium_airport,CN,30.320299,109.485001,Asia/Shanghai
ZHGH,medium_airport,CN,32.388660,111.694250,Asia/Shanghai
ZHHH,large_airport,CN,30.774798,114.213723,Asia/Shanghai
ZHJZ,medium_airport,CN,30.292810,112.448540,Asia/Shanghai
ZHLY,large_airport,CN,34.741100,112.388000,Asia/Shanghai
ZHNY,small_airport,CN,32.982696,112.617467,Asia/Shanghai
ZHQQ,small_airport,CN,35.870833,114.461944,Asia/Shanghai
ZHSN,medium_airport,CN,31.626000,110.340000,Asia/Shanghai
ZHSY,medium_airport,CN,32.592889,110.906296,Asia/Shanghai
ZHXF,medium_airport,CN,32.152222,112.291666,Asia/Shanghai
ZHXY,medium_airport,CN,32.540819,114.079141,Asia/Shanghai
ZHYC,medium_airport,CN,30.554132,111.482563,Asia/Shanghai
ZJHK,large_airport,CN,19.934900,110.459000,Asia/Shanghai
ZJQH,medium_airport,CN,19.140951,110.452766,Asia/Shanghai
ZJSY,large_airport,CN,18.302900,109.412003,Asia/Shanghai
ZKHM,medium_airport,KP,41.428538,129.647555,Asia/Pyongyang
ZKPY,large_airport,KP,39.224098,125.669998,Asia/Pyongyang
ZKSC,medium_airport,KP,39.412463,125.890273,Asia/Pyongyang
ZKSD,medium_airport,KP,39.745201,127.473999,Asia/Pyongyang
ZKWS,medium_airport,KP,39.165219,127.487931,Asia/Pyongyang
ZLAK,small_airport,CN,32.756960,108.873380,Asia/Shanghai
ZLDH,large_airport,CN,40.161953,94.812827,Asia/Shanghai
ZLDL,medium_airport,CN,37.125286,97.268658,Asia/Shanghai
ZLGL,medium_airport,CN,34.418066,100.301144,Asia/Shanghai
ZLGM,medium_airport,CN,36.400600,94.786102,Asia/Shanghai
ZLGY,medium_airport,CN,36.078889,106.216944,Asia/Shanghai
ZLHB,small_airport,CN,38.008068,100.645065,Asia/Shanghai
ZLHX,medium_airport,CN,38.201645,90.837843,Asia/Shanghai
ZLHZ,medium_airport,CN,33.133527,107.203817,Asia/Shanghai
ZLIC,large_airport,CN,38.322758,106.393214,Asia/Shanghai
ZLJC,medium_airport,CN,38.542222,102.348333,Asia/Shanghai
ZLJQ,large_airport,CN,39.859052,98.339344,Asia/Shanghai
ZLLL,large_airport,CN,36.515202,103.620003,Asia/Shanghai
ZLLN,medium_airport,CN,33.789918,105.790014,Asia/Shanghai
ZLQY,medium_airport,CN,35.802638,107.598896,Asia/Shanghai
ZLSN,medium_airport,CN,34.376701,109.120003,Asia/Shanghai
ZLTS,medium_airport,CN,34.560100,105.860343,Asia/Shanghai
ZLXH,medium_airport,CN,34.819014,102.622261,Asia/Shanghai
ZLXN,large_airport,CN,36.527750,102.040215,Asia/Shanghai
ZLXY,large_airport,CN,34.442207,108.762385,Asia/Shanghai
ZLYA,medium_airport,CN,36.479413,109.464083,Asia/Shanghai
ZLYL,medium_airport,CN,38.359710,109.590927,Asia/Shanghai
ZLYS,medium_airport,CN,32.836389,97.036389,Asia/Shanghai
ZLZW,medium_airport,CN,37.573125,105.154454,Asia/Shanghai
ZLZY,medium_airport,CN,38.801899,100.675003,Asia/Shanghai
ZM-0045,medium_airport,ZM,-12.253580,25.444320,Africa/Lusaka
ZMAH,medium_airport,MN,46.250301,102.802002,Asia/Ulaanbaatar
ZMAT,medium_airport,MN,46.376400,96.221100,Asia/Ulaanbaatar
ZMBH,medium_airport,MN,46.163300,100.704002,Asia/Ulaanbaatar
ZMBN,medium_airport,MN,48.855000,103.475998,Asia/Ulaanbaatar
ZMBU,medium_airport,MN,46.660301,113.285004,Asia/Ulaanbaatar
ZMCD,medium_airport,MN,48.135381,114.647231,Asia/Ulaanbaatar
